invoice_id,subscription_id,invoice_date,amount,payment_status,payment_method,retry_count
10648,1166,2026-04-01,220.63,paid,card,0
10649,1166,2026-05-01,220.63,paid,card,0
10650,1166,2026-06-01,220.63,paid,card,0
10651,1166,2026-07-01,220.63,paid,card,0
10652,1167,2025-01-01,54.78,paid,bank_transfer,0
10653,1167,2025-02-01,54.78,paid,card,0
10654,1167,2025-03-01,54.78,paid,bank_transfer,0
10655,1167,2025-04-01,54.78,paid,card,0
10656,1167,2025-05-01,54.78,paid,card,0
10657,1167,2025-06-01,54.78,failed,card,1
10658,1167,2025-07-01,54.78,paid,card,0
10659,1167,2025-08-01,54.78,failed,card,2
10660,1167,2025-09-01,54.78,failed,card,1
10661,1168,2025-11-01,1099.0,paid,card,0
10662,1168,2025-12-01,1099.0,paid,bank_transfer,0
10663,1168,2026-01-01,1099.0,paid,card,0
10664,1168,2026-02-01,1099.0,paid,card,0
10665,1168,2026-03-01,1099.0,paid,card,0
10666,1168,2026-04-01,1099.0,paid,card,0
10667,1168,2026-05-01,1099.0,paid,card,0
10668,1168,2026-06-01,1099.0,paid,bank_transfer,0
10669,1168,2026-07-01,1099.0,paid,card,0
10670,1169,2025-09-01,43.18,paid,card,0
10671,1169,2025-10-01,43.18,paid,upi,0
10672,1169,2025-11-01,43.18,paid,card,0
10673,1169,2025-12-01,43.18,paid,card,0
10674,1169,2026-01-01,43.18,paid,upi,0
10675,1169,2026-02-01,43.18,paid,card,0
10676,1169,2026-03-01,43.18,paid,card,0
10677,1169,2026-04-01,43.18,paid,card,0
10678,1169,2026-05-01,43.18,paid,card,0
10679,1169,2026-06-01,43.18,paid,card,0
10680,1169,2026-07-01,43.18,paid,card,0
10681,1170,2025-08-01,1086.84,paid,card,0
10682,1170,2025-09-01,1086.84,paid,bank_transfer,0
10683,1170,2025-10-01,1086.84,paid,card,0
10684,1170,2025-11-01,1086.84,paid,card,0
10685,1171,2025-07-01,825.07,paid,upi,0
10686,1171,2025-08-01,825.07,paid,card,0
10687,1171,2025-09-01,825.07,paid,card,0
10688,1171,2025-10-01,825.07,failed,card,3
10689,1171,2025-11-01,825.07,paid,bank_transfer,0
10690,1171,2025-12-01,825.07,paid,card,0
10691,1171,2026-01-01,825.07,paid,bank_transfer,0
10692,1171,2026-02-01,825.07,paid,upi,0
10693,1171,2026-03-01,825.07,paid,card,0
10694,1171,2026-04-01,825.07,paid,card,0
10695,1171,2026-05-01,825.07,paid,card,0
10696,1171,2026-06-01,825.07,paid,card,0
10697,1171,2026-07-01,825.07,paid,card,0
10698,1172,2026-01-01,202.38,paid,card,0
10699,1172,2026-02-01,202.38,paid,card,0
10700,1172,2026-03-01,202.38,paid,card,0
10701,1172,2026-04-01,202.38,paid,card,0
10702,1172,2026-05-01,202.38,paid,bank_transfer,0
10703,1172,2026-06-01,202.38,paid,card,0
10704,1172,2026-07-01,202.38,paid,card,0
10705,1173,2025-06-01,256.06,paid,card,0
10706,1173,2025-07-01,256.06,paid,card,0
10707,1174,2025-08-01,41.76,paid,bank_transfer,0
10708,1174,2025-09-01,41.76,paid,bank_transfer,0
10709,1174,2025-10-01,41.76,paid,card,0
10710,1174,2025-11-01,41.76,paid,card,0
10711,1176,2025-08-01,213.56,paid,card,0
10712,1176,2025-09-01,213.56,paid,card,0
10713,1176,2025-10-01,213.56,paid,bank_transfer,0
10714,1176,2025-11-01,213.56,paid,upi,0
10715,1176,2025-12-01,213.56,failed,card,1
10716,1176,2026-01-01,213.56,paid,bank_transfer,0
10717,1176,2026-02-01,213.56,paid,card,0
10718,1176,2026-03-01,213.56,paid,card,0
10719,1176,2026-04-01,213.56,paid,card,0
10720,1176,2026-05-01,213.56,paid,bank_transfer,0
10721,1176,2026-06-01,213.56,paid,card,0
10722,1176,2026-07-01,213.56,paid,bank_transfer,0
10723,1176,2026-08-01,213.56,paid,card,0
10724,1176,2026-09-01,213.56,paid,bank_transfer,0
10725,1176,2026-10-01,213.56,paid,card,0
10726,1177,2025-06-01,59.35,paid,card,0
10727,1177,2025-07-01,59.35,paid,card,0
10728,1177,2025-08-01,59.35,paid,card,0
10729,1177,2025-09-01,59.35,paid,card,0
10730,1177,2025-10-01,59.35,failed,card,1
10731,1177,2025-11-01,59.35,paid,bank_transfer,0
10732,1177,2025-12-01,59.35,paid,bank_transfer,0
10733,1177,2026-01-01,59.35,paid,card,0
10734,1177,2026-02-01,59.35,paid,upi,0
10735,1177,2026-03-01,59.35,paid,card,0
10736,1177,2026-04-01,59.35,paid,card,0
10737,1177,2026-05-01,59.35,paid,card,0
10738,1177,2026-06-01,59.35,paid,card,0
10739,1177,2026-07-01,59.35,paid,card,0
10740,1178,2026-01-01,249.8,paid,card,0
10741,1178,2026-02-01,249.8,paid,bank_transfer,0
10742,1178,2026-03-01,249.8,paid,card,0
10743,1178,2026-04-01,249.8,paid,card,0
10744,1178,2026-05-01,249.8,paid,upi,0
10745,1178,2026-06-01,249.8,paid,bank_transfer,0
10746,1178,2026-07-01,249.8,paid,card,0
10747,1179,2025-08-01,1008.66,paid,card,0
10748,1179,2025-09-01,1008.66,paid,bank_transfer,0
10749,1179,2025-10-01,1008.66,paid,card,0
10750,1179,2025-11-01,1008.66,paid,bank_transfer,0
10751,1179,2025-12-01,1008.66,paid,card,0
10752,1179,2026-01-01,1008.66,paid,bank_transfer,0
10753,1179,2026-02-01,1008.66,paid,card,0
10754,1179,2026-03-01,1008.66,paid,card,0
10755,1179,2026-04-01,1008.66,paid,card,0
10756,1179,2026-05-01,1008.66,paid,card,0
10757,1179,2026-06-01,1008.66,failed,card,0
10758,1179,2026-07-01,1008.66,paid,card,0
10759,1181,2025-03-01,182.85,paid,card,0
10760,1181,2025-04-01,182.85,paid,bank_transfer,0
10761,1181,2025-05-01,182.85,paid,card,0
10762,1181,2025-06-01,182.85,paid,card,0
10763,1181,2025-07-01,182.85,paid,upi,0
10764,1181,2025-08-01,182.85,paid,card,0
10765,1181,2025-09-01,182.85,paid,card,0
10766,1181,2025-10-01,182.85,paid,bank_transfer,0
10767,1181,2025-11-01,182.85,failed,card,0
10768,1181,2025-12-01,182.85,failed,card,4
10769,1182,2025-01-01,202.84,paid,card,0
10770,1183,2025-02-01,63.19,paid,bank_transfer,0
10771,1183,2025-03-01,63.19,paid,card,0
10772,1183,2025-04-01,63.19,paid,card,0
10773,1183,2025-05-01,63.19,paid,card,0
10774,1183,2025-06-01,63.19,paid,bank_transfer,0
10775,1183,2025-07-01,63.19,paid,card,0
10776,1183,2025-08-01,63.19,paid,card,0
10777,1183,2025-09-01,63.19,paid,upi,0
10778,1183,2025-10-01,63.19,paid,bank_transfer,0
10779,1183,2025-11-01,63.19,paid,bank_transfer,0
10780,1183,2025-12-01,63.19,paid,card,0
10781,1183,2026-01-01,63.19,paid,card,0
10782,1183,2026-02-01,63.19,paid,upi,0
10783,1183,2026-03-01,63.19,paid,card,0
10784,1183,2026-04-01,63.19,paid,card,0
10785,1183,2026-05-01,63.19,paid,card,0
10786,1183,2026-06-01,63.19,paid,card,0
10787,1183,2026-07-01,63.19,paid,card,0
10788,1184,2025-08-01,207.53,paid,card,0
10789,1184,2025-09-01,207.53,paid,upi,0
10790,1184,2025-10-01,207.53,paid,bank_transfer,0
10791,1184,2025-11-01,207.53,paid,bank_transfer,0
10792,1184,2025-12-01,207.53,paid,bank_transfer,0
10793,1184,2026-01-01,207.53,paid,bank_transfer,0
10794,1185,2024-11-01,59.39,paid,card,0
10795,1185,2024-12-01,59.39,paid,card,0
10796,1185,2025-01-01,59.39,paid,bank_transfer,0
10797,1185,2025-02-01,59.39,paid,card,0
10798,1185,2025-03-01,59.39,paid,card,0
10799,1185,2025-04-01,59.39,failed,bank_transfer,0
10800,1186,2025-01-01,57.97,paid,bank_transfer,0
10801,1186,2025-02-01,57.97,paid,upi,0
10802,1186,2025-03-01,57.97,paid,card,0
10803,1186,2025-04-01,57.97,paid,card,0
10804,1186,2025-05-01,57.97,paid,card,0
10805,1186,2025-06-01,57.97,paid,card,0
10806,1186,2025-07-01,57.97,paid,upi,0
10807,1186,2025-08-01,57.97,paid,card,0
10808,1186,2025-09-01,57.97,paid,bank_transfer,0
10809,1186,2025-10-01,57.97,paid,card,0
10810,1186,2025-11-01,57.97,paid,card,0
10811,1186,2025-12-01,57.97,paid,card,0
10812,1186,2026-01-01,57.97,paid,card,0
10813,1186,2026-02-01,57.97,failed,card,3
10814,1186,2026-03-01,57.97,failed,card,3
10815,1187,2026-04-01,1133.73,paid,bank_transfer,0
10816,1187,2026-05-01,1133.73,paid,bank_transfer,0
10817,1187,2026-06-01,1133.73,paid,card,0
10818,1187,2026-07-01,1133.73,failed,card,2
10819,1188,2026-01-01,60.64,paid,card,0
10820,1188,2026-02-01,60.64,paid,card,0
10821,1188,2026-03-01,60.64,paid,card,0
10822,1188,2026-04-01,60.64,paid,card,0
10823,1188,2026-05-01,60.64,paid,bank_transfer,0
10824,1188,2026-06-01,60.64,paid,upi,0
10825,1188,2026-07-01,60.64,paid,card,0
10826,1189,2025-05-01,59.53,paid,card,0
10827,1189,2025-06-01,59.53,paid,bank_transfer,0
10828,1189,2025-07-01,59.53,paid,card,0
10829,1189,2025-08-01,59.53,paid,bank_transfer,0
10830,1189,2025-09-01,59.53,paid,card,0
10831,1189,2025-10-01,59.53,paid,card,0
10832,1189,2025-11-01,59.53,paid,card,0
10833,1189,2025-12-01,59.53,paid,bank_transfer,0
10834,1189,2026-01-01,59.53,paid,card,0
10835,1189,2026-02-01,59.53,paid,bank_transfer,0
10836,1189,2026-03-01,59.53,paid,card,0
10837,1189,2026-04-01,59.53,paid,bank_transfer,0
10838,1189,2026-05-01,59.53,paid,card,0
10839,1189,2026-06-01,59.53,paid,bank_transfer,0
10840,1190,2025-03-01,51.17,paid,card,0
10841,1190,2025-04-01,51.17,paid,card,0
10842,1190,2025-05-01,51.17,paid,bank_transfer,0
10843,1190,2025-06-01,51.17,paid,card,0
10844,1190,2025-07-01,51.17,paid,card,0
10845,1190,2025-08-01,51.17,paid,bank_transfer,0
10846,1190,2025-09-01,51.17,paid,card,0
10847,1190,2025-10-01,51.17,paid,card,0
10848,1190,2025-11-01,51.17,paid,card,0
10849,1190,2025-12-01,51.17,paid,bank_transfer,0
10850,1190,2026-01-01,51.17,paid,card,0
10851,1190,2026-02-01,51.17,paid,upi,0
10852,1190,2026-03-01,51.17,paid,bank_transfer,0
10853,1190,2026-04-01,51.17,paid,card,0
10854,1190,2026-05-01,51.17,paid,card,0
10855,1190,2026-06-01,51.17,paid,bank_transfer,0
10856,1190,2026-07-01,51.17,paid,card,0
10857,1191,2025-07-01,43.42,paid,card,0
10858,1191,2025-08-01,43.42,paid,upi,0
10859,1191,2025-09-01,43.42,paid,card,0
10860,1191,2025-10-01,43.42,paid,bank_transfer,0
10861,1191,2025-11-01,43.42,paid,bank_transfer,0
10862,1191,2025-12-01,43.42,paid,upi,0
10863,1191,2026-01-01,43.42,paid,bank_transfer,0
10864,1191,2026-02-01,43.42,paid,bank_transfer,0
10865,1191,2026-03-01,43.42,paid,card,0
10866,1191,2026-04-01,43.42,paid,bank_transfer,0
10867,1191,2026-05-01,43.42,paid,card,0
10868,1191,2026-06-01,43.42,paid,card,0
10869,1191,2026-07-01,43.42,paid,card,0
10870,1192,2025-11-01,210.68,paid,card,0
10871,1192,2025-12-01,210.68,paid,upi,0
10872,1192,2026-01-01,210.68,paid,card,0
10873,1192,2026-02-01,210.68,paid,card,0
10874,1192,2026-03-01,210.68,paid,card,0
10875,1192,2026-04-01,210.68,paid,card,0
10876,1192,2026-05-01,210.68,paid,card,0
10877,1192,2026-06-01,210.68,paid,card,0
10878,1192,2026-07-01,210.68,paid,card,0
10879,1193,2025-07-01,58.43,paid,card,0
10880,1193,2025-08-01,58.43,paid,card,0
10881,1193,2025-09-01,58.43,paid,card,0
10882,1193,2025-10-01,58.43,paid,bank_transfer,0
10883,1194,2026-06-01,186.79,paid,card,0
10884,1194,2026-07-01,186.79,paid,card,0
10885,1195,2026-03-01,1018.31,paid,card,0
10886,1195,2026-04-01,1018.31,paid,upi,0
10887,1195,2026-05-01,1018.31,paid,card,0
10888,1195,2026-06-01,1018.31,paid,card,0
10889,1195,2026-07-01,1018.31,paid,card,0
10890,1196,2026-03-01,52.49,paid,bank_transfer,0
10891,1196,2026-04-01,52.49,paid,card,0
10892,1196,2026-05-01,52.49,paid,card,0
10893,1197,2025-03-01,962.85,paid,card,0
10894,1197,2025-04-01,962.85,paid,card,0
10895,1197,2025-05-01,962.85,paid,bank_transfer,0
10896,1197,2025-06-01,962.85,paid,card,0
10897,1197,2025-07-01,962.85,paid,bank_transfer,0
10898,1197,2025-08-01,962.85,paid,bank_transfer,0
10899,1197,2025-09-01,962.85,paid,bank_transfer,0
10900,1197,2025-10-01,962.85,paid,card,0
10901,1197,2025-11-01,962.85,paid,card,0
10902,1197,2025-12-01,962.85,paid,bank_transfer,0
10903,1197,2026-01-01,962.85,paid,upi,0
10904,1197,2026-02-01,962.85,paid,bank_transfer,0
10905,1197,2026-03-01,962.85,paid,bank_transfer,0
10906,1197,2026-04-01,962.85,paid,card,0
10907,1197,2026-05-01,962.85,paid,card,0
10908,1197,2026-06-01,962.85,paid,bank_transfer,0
10909,1197,2026-07-01,962.85,paid,card,0
10910,1198,2025-07-01,62.38,paid,card,0
10911,1198,2025-08-01,62.38,paid,card,0
10912,1198,2025-09-01,62.38,paid,bank_transfer,0
10913,1199,2025-11-01,62.26,paid,card,0
10914,1199,2025-12-01,62.26,paid,bank_transfer,0
10915,1199,2026-01-01,62.26,paid,card,0
10916,1199,2026-02-01,62.26,paid,card,0
10917,1199,2026-03-01,62.26,paid,card,0
10918,1199,2026-04-01,62.26,paid,upi,0
10919,1199,2026-05-01,62.26,paid,card,0
10920,1199,2026-06-01,62.26,paid,bank_transfer,0
10921,1199,2026-07-01,62.26,paid,card,0
10922,1200,2025-11-01,241.19,paid,card,0
10923,1200,2025-12-01,241.19,failed,card,2
10924,1200,2026-01-01,241.19,paid,upi,0
10925,1200,2026-02-01,241.19,paid,card,0
10926,1200,2026-03-01,241.19,paid,upi,0
10927,1200,2026-04-01,241.19,paid,bank_transfer,0
10928,1200,2026-05-01,241.19,paid,card,0
10929,1200,2026-06-01,241.19,paid,card,0
10930,1200,2026-07-01,241.19,failed,card,1
10931,1201,2025-02-01,171.3,paid,card,0
10932,1201,2025-03-01,171.3,paid,card,0
10933,1201,2025-04-01,171.3,paid,card,0
10934,1201,2025-05-01,171.3,paid,bank_transfer,0
10935,1201,2025-06-01,171.3,paid,card,0
10936,1201,2025-07-01,171.3,paid,card,0
10937,1201,2025-08-01,171.3,paid,card,0
10938,1201,2025-09-01,171.3,paid,bank_transfer,0
10939,1201,2025-10-01,171.3,paid,card,0
10940,1201,2025-11-01,171.3,paid,card,0
10941,1201,2025-12-01,171.3,paid,bank_transfer,0
10942,1202,2026-05-01,47.4,paid,bank_transfer,0
10943,1204,2026-05-01,55.58,paid,card,0
10944,1204,2026-06-01,55.58,paid,bank_transfer,0
10945,1204,2026-07-01,55.58,paid,bank_transfer,0
10946,1204,2026-08-01,55.58,paid,bank_transfer,0
10947,1204,2026-09-01,55.58,paid,card,0
10948,1204,2026-10-01,55.58,failed,card,3
10949,1204,2026-11-01,55.58,paid,card,0
10950,1204,2026-12-01,55.58,paid,bank_transfer,0
10951,1204,2027-01-01,55.58,paid,card,0
10952,1204,2027-02-01,55.58,paid,card,0
10953,1205,2025-05-01,59.41,paid,card,0
10954,1205,2025-06-01,59.41,paid,card,0
10955,1205,2025-07-01,59.41,paid,card,0
10956,1205,2025-08-01,59.41,paid,card,0
10957,1206,2025-12-01,248.77,paid,upi,0
10958,1206,2026-01-01,248.77,paid,card,0
10959,1206,2026-02-01,248.77,paid,card,0
10960,1206,2026-03-01,248.77,paid,card,0
10961,1206,2026-04-01,248.77,paid,card,0
10962,1206,2026-05-01,248.77,paid,card,0
10963,1206,2026-06-01,248.77,paid,card,0
10964,1206,2026-07-01,248.77,paid,upi,0
10965,1207,2025-01-01,179.1,paid,card,0
10966,1207,2025-02-01,179.1,paid,card,0
10967,1207,2025-03-01,179.1,paid,card,0
10968,1207,2025-04-01,179.1,paid,bank_transfer,0
10969,1207,2025-05-01,179.1,paid,card,0
10970,1207,2025-06-01,179.1,paid,card,0
10971,1207,2025-07-01,179.1,paid,card,0
10972,1207,2025-08-01,179.1,paid,card,0
10973,1207,2025-09-01,179.1,paid,upi,0
10974,1207,2025-10-01,179.1,paid,card,0
10975,1207,2025-11-01,179.1,paid,upi,0
10976,1207,2025-12-01,179.1,paid,card,0
10977,1207,2026-01-01,179.1,paid,card,0
10978,1207,2026-02-01,179.1,failed,card,2
10979,1207,2026-03-01,179.1,paid,card,0
10980,1207,2026-04-01,179.1,paid,bank_transfer,0
10981,1207,2026-05-01,179.1,paid,bank_transfer,0
10982,1207,2026-06-01,179.1,paid,card,0
10983,1207,2026-07-01,179.1,paid,card,0
10984,1208,2025-04-01,51.68,paid,card,0
10985,1208,2025-05-01,51.68,failed,card,0
10986,1208,2025-06-01,51.68,paid,bank_transfer,0
10987,1208,2025-07-01,51.68,paid,bank_transfer,0
10988,1208,2025-08-01,51.68,paid,card,0
10989,1208,2025-09-01,51.68,paid,bank_transfer,0
10990,1208,2025-10-01,51.68,paid,upi,0
10991,1208,2025-11-01,51.68,paid,card,0
10992,1208,2025-12-01,51.68,paid,card,0
10993,1208,2026-01-01,51.68,paid,card,0
10994,1208,2026-02-01,51.68,paid,card,0
10995,1208,2026-03-01,51.68,paid,card,0
10996,1208,2026-04-01,51.68,paid,card,0
10997,1208,2026-05-01,51.68,paid,card,0
10998,1208,2026-06-01,51.68,paid,card,0
10999,1208,2026-07-01,51.68,paid,upi,0
11000,1209,2024-10-01,45.1,paid,upi,0
11001,1209,2024-11-01,45.1,paid,upi,0
11002,1209,2024-12-01,45.1,paid,card,0
11003,1209,2025-01-01,45.1,paid,bank_transfer,0
11004,1209,2025-02-01,45.1,paid,upi,0
11005,1209,2025-03-01,45.1,paid,card,0
11006,1209,2025-04-01,45.1,paid,card,0
11007,1209,2025-05-01,45.1,paid,card,0
11008,1209,2025-06-01,45.1,failed,upi,1
11009,1209,2025-07-01,45.1,paid,card,0
11010,1209,2025-08-01,45.1,paid,upi,0
11011,1209,2025-09-01,45.1,paid,card,0
11012,1209,2025-10-01,45.1,paid,card,0
11013,1209,2025-11-01,45.1,paid,card,0
11014,1209,2025-12-01,45.1,paid,card,0
11015,1209,2026-01-01,45.1,paid,bank_transfer,0
11016,1209,2026-02-01,45.1,paid,card,0
11017,1209,2026-03-01,45.1,paid,card,0
11018,1209,2026-04-01,45.1,paid,upi,0
11019,1209,2026-05-01,45.1,paid,card,0
11020,1209,2026-06-01,45.1,paid,card,0
11021,1209,2026-07-01,45.1,paid,card,0
11022,1210,2025-09-01,224.9,paid,card,0
11023,1210,2025-10-01,224.9,paid,card,0
11024,1210,2025-11-01,224.9,paid,upi,0
11025,1210,2025-12-01,224.9,paid,bank_transfer,0
11026,1210,2026-01-01,224.9,paid,card,0
11027,1210,2026-02-01,224.9,paid,upi,0
11028,1210,2026-03-01,224.9,paid,card,0
11029,1210,2026-04-01,224.9,paid,bank_transfer,0
11030,1210,2026-05-01,224.9,paid,card,0
11031,1210,2026-06-01,224.9,paid,upi,0
11032,1210,2026-07-01,224.9,paid,card,0
11033,1211,2025-07-01,221.54,paid,card,0
11034,1211,2025-08-01,221.54,paid,upi,0
11035,1211,2025-09-01,221.54,paid,card,0
11036,1211,2025-10-01,221.54,paid,card,0
11037,1211,2025-11-01,221.54,paid,bank_transfer,0
11038,1211,2025-12-01,221.54,paid,upi,0
11039,1211,2026-01-01,221.54,paid,card,0
11040,1211,2026-02-01,221.54,paid,card,0
11041,1211,2026-03-01,221.54,paid,card,0
11042,1211,2026-04-01,221.54,paid,card,0
11043,1211,2026-05-01,221.54,paid,card,0
11044,1211,2026-06-01,221.54,paid,card,0
11045,1211,2026-07-01,221.54,paid,card,0
11046,1212,2025-12-01,44.09,paid,card,0
11047,1212,2026-01-01,44.09,paid,card,0
11048,1212,2026-02-01,44.09,paid,card,0
11049,1212,2026-03-01,44.09,paid,card,0
11050,1212,2026-04-01,44.09,paid,bank_transfer,0
11051,1212,2026-05-01,44.09,paid,card,0
11052,1212,2026-06-01,44.09,paid,card,0
11053,1212,2026-07-01,44.09,paid,card,0
11054,1213,2025-04-01,42.17,paid,card,0
11055,1213,2025-05-01,42.17,paid,card,0
11056,1213,2025-06-01,42.17,paid,card,0
11057,1213,2025-07-01,42.17,paid,card,0
11058,1213,2025-08-01,42.17,paid,card,0
11059,1213,2025-09-01,42.17,paid,card,0
11060,1213,2025-10-01,42.17,paid,upi,0
11061,1213,2025-11-01,42.17,paid,card,0
11062,1213,2025-12-01,42.17,paid,card,0
11063,1213,2026-01-01,42.17,failed,card,0
11064,1213,2026-02-01,42.17,paid,upi,0
11065,1214,2025-06-01,60.18,failed,card,3
11066,1214,2025-07-01,60.18,failed,card,2
11067,1215,2025-06-01,42.95,paid,card,0
11068,1215,2025-07-01,42.95,paid,card,0
11069,1215,2025-08-01,42.95,failed,card,1
11070,1215,2025-09-01,42.95,paid,card,0
11071,1215,2025-10-01,42.95,paid,card,0
11072,1215,2025-11-01,42.95,paid,bank_transfer,0
11073,1215,2025-12-01,42.95,paid,card,0
11074,1215,2026-01-01,42.95,paid,bank_transfer,0
11075,1215,2026-02-01,42.95,paid,bank_transfer,0
11076,1215,2026-03-01,42.95,failed,card,2
11077,1215,2026-04-01,42.95,paid,upi,0
11078,1215,2026-05-01,42.95,paid,card,0
11079,1215,2026-06-01,42.95,paid,card,0
11080,1215,2026-07-01,42.95,paid,bank_transfer,0
11081,1216,2026-01-01,50.28,paid,bank_transfer,0
11082,1216,2026-02-01,50.28,paid,card,0
11083,1216,2026-03-01,50.28,paid,upi,0
11084,1216,2026-04-01,50.28,paid,card,0
11085,1216,2026-05-01,50.28,paid,card,0
11086,1216,2026-06-01,50.28,paid,bank_transfer,0
11087,1216,2026-07-01,50.28,paid,card,0
11088,1217,2025-01-01,63.08,paid,card,0
11089,1217,2025-02-01,63.08,paid,card,0
11090,1217,2025-03-01,63.08,paid,card,0
11091,1217,2025-04-01,63.08,paid,card,0
11092,1217,2025-05-01,63.08,paid,card,0
11093,1217,2025-06-01,63.08,paid,upi,0
11094,1217,2025-07-01,63.08,paid,card,0
11095,1217,2025-08-01,63.08,paid,card,0
11096,1217,2025-09-01,63.08,paid,card,0
11097,1217,2025-10-01,63.08,paid,card,0
11098,1217,2025-11-01,63.08,paid,upi,0
11099,1217,2025-12-01,63.08,paid,card,0
11100,1217,2026-01-01,63.08,paid,card,0
11101,1217,2026-02-01,63.08,paid,card,0
11102,1217,2026-03-01,63.08,paid,card,0
11103,1217,2026-04-01,63.08,paid,card,0
11104,1217,2026-05-01,63.08,paid,card,0
11105,1217,2026-06-01,63.08,paid,bank_transfer,0
11106,1217,2026-07-01,63.08,paid,card,0
11107,1218,2025-05-01,60.06,paid,card,0
11108,1218,2025-06-01,60.06,paid,card,0
11109,1218,2025-07-01,60.06,paid,card,0
11110,1218,2025-08-01,60.06,paid,bank_transfer,0
11111,1218,2025-09-01,60.06,paid,card,0
11112,1218,2025-10-01,60.06,paid,upi,0
11113,1218,2025-11-01,60.06,failed,card,1
11114,1218,2025-12-01,60.06,paid,card,0
11115,1218,2026-01-01,60.06,paid,upi,0
11116,1218,2026-02-01,60.06,paid,bank_transfer,0
11117,1218,2026-03-01,60.06,paid,card,0
11118,1218,2026-04-01,60.06,paid,card,0
11119,1218,2026-05-01,60.06,paid,card,0
11120,1218,2026-06-01,60.06,paid,card,0
11121,1218,2026-07-01,60.06,paid,bank_transfer,0
11122,1219,2025-09-01,952.49,paid,card,0
11123,1219,2025-10-01,952.49,paid,card,0
11124,1219,2025-11-01,952.49,paid,card,0
11125,1219,2025-12-01,952.49,paid,card,0
11126,1219,2026-01-01,952.49,paid,card,0
11127,1219,2026-02-01,952.49,paid,card,0
11128,1219,2026-03-01,952.49,paid,card,0
11129,1219,2026-04-01,952.49,paid,card,0
11130,1219,2026-05-01,952.49,paid,card,0
11131,1219,2026-06-01,952.49,paid,bank_transfer,0
11132,1220,2026-04-01,177.17,paid,bank_transfer,0
11133,1220,2026-05-01,177.17,paid,card,0
11134,1220,2026-06-01,177.17,paid,bank_transfer,0
11135,1220,2026-07-01,177.17,paid,card,0
11136,1222,2025-05-01,177.27,paid,card,0
11137,1222,2025-06-01,177.27,paid,card,0
11138,1222,2025-07-01,177.27,paid,card,0
11139,1222,2025-08-01,177.27,paid,upi,0
11140,1222,2025-09-01,177.27,paid,card,0
11141,1222,2025-10-01,177.27,failed,card,0
11142,1222,2025-11-01,177.27,paid,card,0
11143,1224,2026-04-01,222.66,paid,card,0
11144,1224,2026-05-01,222.66,paid,card,0
11145,1224,2026-06-01,222.66,paid,card,0
11146,1224,2026-07-01,222.66,paid,upi,0
11147,1224,2026-08-01,222.66,paid,card,0
11148,1224,2026-09-01,222.66,paid,bank_transfer,0
11149,1224,2026-10-01,222.66,paid,card,0
11150,1224,2026-11-01,222.66,paid,card,0
11151,1224,2026-12-01,222.66,paid,card,0
11152,1224,2027-01-01,222.66,paid,upi,0
11153,1225,2025-04-01,253.55,paid,card,0
11154,1225,2025-05-01,253.55,paid,upi,0
11155,1225,2025-06-01,253.55,failed,card,2
11156,1225,2025-07-01,253.55,paid,card,0
11157,1225,2025-08-01,253.55,paid,card,0
11158,1225,2025-09-01,253.55,paid,card,0
11159,1225,2025-10-01,253.55,paid,card,0
11160,1225,2025-11-01,253.55,paid,card,0
11161,1225,2025-12-01,253.55,paid,card,0
11162,1225,2026-01-01,253.55,paid,bank_transfer,0
11163,1225,2026-02-01,253.55,paid,card,0
11164,1225,2026-03-01,253.55,paid,card,0
11165,1225,2026-04-01,253.55,paid,card,0
11166,1226,2025-03-01,52.43,paid,bank_transfer,0
11167,1226,2025-04-01,52.43,paid,card,0
11168,1226,2025-05-01,52.43,paid,bank_transfer,0
11169,1227,2025-08-01,968.83,paid,card,0
11170,1227,2025-09-01,968.83,paid,card,0
11171,1227,2025-10-01,968.83,paid,card,0
11172,1227,2025-11-01,968.83,paid,card,0
11173,1227,2025-12-01,968.83,paid,card,0
11174,1227,2026-01-01,968.83,paid,card,0
11175,1227,2026-02-01,968.83,paid,bank_transfer,0
11176,1227,2026-03-01,968.83,paid,card,0
11177,1227,2026-04-01,968.83,paid,card,0
11178,1227,2026-05-01,968.83,paid,bank_transfer,0
11179,1227,2026-06-01,968.83,paid,bank_transfer,0
11180,1227,2026-07-01,968.83,paid,bank_transfer,0
11181,1228,2025-10-01,200.12,paid,bank_transfer,0
11182,1228,2025-11-01,200.12,paid,card,0
11183,1228,2025-12-01,200.12,paid,card,0
11184,1228,2026-01-01,200.12,paid,bank_transfer,0
11185,1228,2026-02-01,200.12,paid,card,0
11186,1228,2026-03-01,200.12,paid,card,0
11187,1228,2026-04-01,200.12,paid,card,0
11188,1228,2026-05-01,200.12,paid,upi,0
11189,1228,2026-06-01,200.12,paid,card,0
11190,1228,2026-07-01,200.12,paid,card,0
11191,1229,2025-10-01,249.81,paid,card,0
11192,1229,2025-11-01,249.81,paid,card,0
11193,1229,2025-12-01,249.81,paid,card,0
11194,1229,2026-01-01,249.81,paid,card,0
11195,1229,2026-02-01,249.81,paid,card,0
11196,1229,2026-03-01,249.81,paid,bank_transfer,0
11197,1229,2026-04-01,249.81,paid,card,0
11198,1229,2026-05-01,249.81,paid,card,0
11199,1229,2026-06-01,249.81,paid,card,0
11200,1229,2026-07-01,249.81,failed,upi,0
11201,1230,2025-04-01,42.32,paid,card,0
