event_id,customer_id,event_date,feature_used,login_count,active_users
10378,1045,2025-12-01,Integrations,8,1
10379,1045,2026-01-01,Dashboard,8,2
10380,1045,2026-02-01,Dashboard,2,1
10381,1045,2026-03-01,Integrations,12,2
10382,1045,2026-04-01,Reports,15,3
10383,1045,2026-05-01,Integrations,8,1
10384,1045,2026-06-01,Dashboard,9,2
10385,1045,2026-07-01,Reports,7,1
10386,1046,2025-06-01,Integrations,0,1
10387,1046,2025-07-01,API,2,1
10388,1046,2025-08-01,Integrations,4,1
10389,1046,2025-09-01,API,0,1
10390,1046,2025-10-01,Automation,0,1
10391,1046,2025-11-01,Reports,0,1
10392,1046,2025-12-01,API,0,1
10393,1046,2026-01-01,API,0,1
10394,1046,2026-02-01,API,0,1
10395,1046,2026-03-01,Automation,6,1
10396,1046,2026-04-01,Reports,0,1
10397,1046,2026-05-01,Automation,5,1
10398,1046,2026-06-01,Integrations,1,1
10399,1046,2026-07-01,Automation,0,1
10400,1047,2025-01-01,API,9,1
10401,1047,2025-02-01,Dashboard,16,3
10402,1047,2025-03-01,Integrations,14,3
10403,1047,2025-04-01,Automation,15,4
10404,1047,2025-05-01,Automation,16,3
10405,1047,2025-06-01,API,21,5
10406,1047,2025-07-01,Reports,20,5
10407,1047,2025-08-01,Automation,24,4
10408,1047,2025-09-01,Reports,17,3
10409,1047,2025-10-01,Automation,14,3
10410,1047,2025-11-01,Reports,15,4
10411,1047,2025-12-01,Automation,20,6
10412,1047,2026-01-01,Integrations,15,3
10413,1047,2026-02-01,Dashboard,12,2
10414,1047,2026-03-01,Integrations,19,4
10415,1047,2026-04-01,Reports,20,5
10416,1047,2026-05-01,Integrations,12,2
10417,1047,2026-06-01,Reports,16,2
10418,1047,2026-07-01,Automation,15,2
10419,1048,2025-01-01,Dashboard,9,2
10420,1048,2025-02-01,Reports,2,1
10421,1048,2025-03-01,Automation,5,1
10422,1048,2025-04-01,Automation,7,1
10423,1048,2025-05-01,Automation,6,1
10424,1048,2025-06-01,API,6,1
10425,1048,2025-07-01,Dashboard,10,2
10426,1048,2025-08-01,Reports,3,1
10427,1048,2025-09-01,Dashboard,2,1
10428,1048,2025-10-01,Integrations,8,1
10429,1048,2025-11-01,API,3,1
10430,1048,2025-12-01,API,0,1
10431,1048,2026-01-01,Integrations,12,2
10432,1048,2026-02-01,API,4,1
10433,1048,2026-03-01,Integrations,10,2
10434,1048,2026-04-01,Reports,0,1
10435,1048,2026-05-01,Integrations,4,1
10436,1048,2026-06-01,API,0,1
10437,1049,2025-07-01,Automation,8,1
10438,1049,2025-08-01,Automation,4,1
10439,1049,2025-09-01,Automation,7,1
10440,1049,2025-10-01,Integrations,6,1
10441,1049,2025-11-01,Integrations,5,1
10442,1049,2025-12-01,Reports,10,1
10443,1049,2026-01-01,Reports,3,1
10444,1049,2026-02-01,API,2,1
10445,1049,2026-03-01,Reports,4,1
10446,1049,2026-04-01,Integrations,9,1
10447,1049,2026-05-01,Dashboard,8,2
10448,1049,2026-06-01,Integrations,0,1
10449,1049,2026-07-01,Reports,7,1
10450,1050,2026-02-01,Automation,18,3
10451,1050,2026-03-01,API,12,2
10452,1050,2026-04-01,Dashboard,16,2
10453,1050,2026-05-01,API,17,2
10454,1050,2026-06-01,Reports,21,6
10455,1050,2026-07-01,Dashboard,22,3
10456,1051,2025-07-01,Reports,7,1
10457,1051,2025-08-01,Reports,3,1
10458,1051,2025-09-01,API,3,1
10459,1051,2025-10-01,API,8,1
10460,1051,2025-11-01,Dashboard,11,2
10461,1051,2025-12-01,Automation,12,2
10462,1051,2026-01-01,Automation,6,1
10463,1051,2026-02-01,Integrations,9,2
10464,1051,2026-03-01,Dashboard,3,1
10465,1051,2026-04-01,Integrations,6,1
10466,1051,2026-05-01,Dashboard,8,1
10467,1051,2026-06-01,Reports,11,2
10468,1051,2026-07-01,Integrations,4,1
10469,1051,2026-08-01,Integrations,8,2
10470,1051,2026-09-01,Integrations,10,2
10471,1051,2026-10-01,Integrations,8,1
10472,1051,2026-11-01,Dashboard,5,1
10473,1051,2026-12-01,Automation,7,2
10474,1051,2027-01-01,Dashboard,3,1
10475,1052,2025-03-01,Automation,4,1
10476,1052,2025-04-01,API,8,1
10477,1052,2025-05-01,API,1,1
10478,1052,2025-06-01,Integrations,0,1
10479,1052,2025-07-01,Automation,6,1
10480,1052,2025-08-01,API,12,2
10481,1052,2025-09-01,API,8,1
10482,1052,2025-10-01,Automation,3,1
10483,1052,2025-11-01,Dashboard,7,1
10484,1052,2025-12-01,Reports,5,1
10485,1052,2026-01-01,Reports,5,1
10486,1052,2026-02-01,Dashboard,6,1
10487,1052,2026-03-01,Integrations,0,1
10488,1052,2026-04-01,Integrations,5,1
10489,1052,2026-05-01,Dashboard,7,1
10490,1052,2026-06-01,API,4,1
10491,1052,2026-07-01,Integrations,0,1
10492,1053,2025-08-01,Dashboard,15,3
10493,1053,2025-09-01,Dashboard,18,4
10494,1053,2025-10-01,Dashboard,22,4
10495,1053,2025-11-01,Automation,20,6
10496,1053,2025-12-01,Automation,25,6
10497,1053,2026-01-01,Automation,17,3
10498,1053,2026-02-01,Automation,18,3
10499,1053,2026-03-01,Integrations,16,3
10500,1053,2026-04-01,Integrations,15,2
10501,1053,2026-05-01,API,8,1
10502,1053,2026-06-01,Dashboard,1,1
10503,1054,2026-04-01,Dashboard,6,1
10504,1054,2026-05-01,API,7,2
10505,1054,2026-06-01,Automation,6,1
10506,1054,2026-07-01,API,7,1
10507,1054,2026-08-01,API,13,2
10508,1054,2026-09-01,Automation,8,2
10509,1054,2026-10-01,Integrations,4,1
10510,1054,2026-11-01,Dashboard,9,1
10511,1054,2026-12-01,API,6,1
10512,1054,2027-01-01,Reports,4,1
10513,1054,2027-02-01,API,7,1
10514,1054,2027-03-01,Reports,15,2
10515,1055,2024-11-01,Integrations,0,1
10516,1056,2025-05-01,API,0,1
10517,1056,2025-06-01,API,4,1
10518,1056,2025-07-01,Dashboard,0,1
10519,1056,2025-08-01,Integrations,0,1
10520,1056,2025-09-01,Reports,5,1
10521,1056,2025-10-01,Dashboard,5,1
10522,1056,2025-11-01,Integrations,4,1
10523,1056,2025-12-01,Integrations,0,1
10524,1056,2026-01-01,API,1,1
10525,1056,2026-02-01,Dashboard,3,1
10526,1056,2026-03-01,Integrations,5,1
10527,1056,2026-04-01,Dashboard,5,1
10528,1056,2026-05-01,Dashboard,1,1
10529,1056,2026-06-01,Dashboard,2,1
10530,1056,2026-07-01,Reports,8,1
10531,1057,2025-07-01,Dashboard,10,2
10532,1057,2025-08-01,Dashboard,17,3
10533,1057,2025-09-01,Integrations,8,1
10534,1057,2025-10-01,API,10,1
10535,1057,2025-11-01,Automation,14,3
10536,1057,2025-12-01,API,9,1
10537,1057,2026-01-01,API,13,2
10538,1057,2026-02-01,Integrations,5,1
10539,1057,2026-03-01,Dashboard,10,1
10540,1057,2026-04-01,Reports,14,2
10541,1057,2026-05-01,Reports,17,3
10542,1057,2026-06-01,Reports,10,1
10543,1057,2026-07-01,API,13,2
10544,1057,2026-08-01,Automation,9,2
10545,1057,2026-09-01,Dashboard,11,2
10546,1057,2026-10-01,Automation,14,2
10547,1057,2026-11-01,Integrations,9,2
10548,1058,2025-04-01,Dashboard,6,1
10549,1058,2025-05-01,API,5,1
10550,1058,2025-06-01,Reports,6,1
10551,1058,2025-07-01,Integrations,5,1
10552,1058,2025-08-01,Dashboard,5,1
10553,1058,2025-09-01,Automation,8,1
10554,1058,2025-10-01,Automation,6,1
10555,1058,2025-11-01,Dashboard,3,1
10556,1058,2025-12-01,Reports,3,1
10557,1059,2025-03-01,Dashboard,10,1
10558,1059,2025-04-01,Reports,12,2
10559,1059,2025-05-01,Reports,6,1
10560,1059,2025-06-01,Dashboard,6,1
10561,1059,2025-07-01,Automation,6,1
10562,1059,2025-08-01,Automation,13,3
10563,1059,2025-09-01,API,3,1
10564,1059,2025-10-01,API,0,1
10565,1059,2025-11-01,API,0,1
10566,1060,2025-12-01,API,11,2
10567,1060,2026-01-01,Reports,6,1
10568,1060,2026-02-01,Reports,8,1
10569,1060,2026-03-01,Dashboard,7,1
10570,1060,2026-04-01,Dashboard,12,3
10571,1060,2026-05-01,Dashboard,14,3
10572,1060,2026-06-01,Dashboard,18,3
10573,1060,2026-07-01,Automation,11,1
10574,1061,2024-12-01,Dashboard,9,1
10575,1061,2025-01-01,Automation,8,1
10576,1061,2025-02-01,Dashboard,9,1
10577,1061,2025-03-01,API,9,1
10578,1061,2025-04-01,Reports,0,1
10579,1061,2025-05-01,Reports,2,1
10580,1062,2025-12-01,Automation,9,1
10581,1062,2026-01-01,Integrations,2,1
10582,1063,2024-12-01,Reports,4,1
10583,1063,2025-01-01,Reports,2,1
10584,1063,2025-02-01,API,0,1
10585,1063,2025-03-01,Automation,2,1
10586,1063,2025-04-01,Automation,7,1
10587,1063,2025-05-01,Automation,0,1
10588,1063,2025-06-01,Dashboard,0,1
10589,1064,2025-06-01,API,22,4
10590,1064,2025-07-01,Integrations,20,5
10591,1064,2025-08-01,Dashboard,13,3
10592,1064,2025-09-01,Dashboard,16,4
10593,1064,2025-10-01,Integrations,14,3
10594,1064,2025-11-01,Dashboard,18,3
10595,1064,2025-12-01,Integrations,13,3
10596,1064,2026-01-01,Dashboard,18,3
10597,1064,2026-02-01,Dashboard,15,2
10598,1064,2026-03-01,API,22,4
10599,1064,2026-04-01,Dashboard,18,3
10600,1064,2026-05-01,Reports,20,6
10601,1064,2026-06-01,Reports,20,4
10602,1064,2026-07-01,Reports,15,3
10603,1065,2026-09-01,API,8,2
10604,1065,2026-10-01,Reports,8,1
10605,1065,2026-11-01,Dashboard,6,1
10606,1066,2024-10-01,Reports,13,3
10607,1066,2024-11-01,API,4,1
10608,1066,2024-12-01,Reports,1,1
10609,1066,2025-01-01,Automation,9,2
10610,1066,2025-02-01,API,7,1
10611,1066,2025-03-01,Integrations,7,1
10612,1066,2025-04-01,Reports,5,1
10613,1066,2025-05-01,API,7,1
10614,1066,2025-06-01,Integrations,9,1
10615,1066,2025-07-01,Dashboard,6,1
10616,1066,2025-08-01,Automation,7,1
10617,1066,2025-09-01,Automation,2,1
10618,1066,2025-10-01,Integrations,8,1
10619,1066,2025-11-01,Automation,7,1
10620,1066,2025-12-01,Reports,3,1
10621,1066,2026-01-01,API,14,3
10622,1066,2026-02-01,API,2,1
10623,1066,2026-03-01,Integrations,8,2
10624,1066,2026-04-01,Reports,11,3
10625,1066,2026-05-01,Integrations,3,1
10626,1066,2026-06-01,API,4,1
10627,1067,2025-04-01,Automation,13,3
10628,1067,2025-05-01,Reports,8,2
10629,1067,2025-06-01,Automation,6,1
10630,1067,2025-07-01,Automation,12,2
10631,1067,2025-08-01,Reports,10,3
10632,1067,2025-09-01,Integrations,9,2
10633,1067,2025-10-01,Automation,6,1
10634,1067,2025-11-01,Reports,8,2
10635,1067,2025-12-01,Integrations,9,1
10636,1067,2026-01-01,Dashboard,13,3
10637,1067,2026-02-01,Integrations,9,1
10638,1067,2026-03-01,Automation,8,1
10639,1067,2026-04-01,Automation,2,1
10640,1067,2026-05-01,Automation,1,1
10641,1068,2025-09-01,API,1,1
10642,1068,2025-10-01,Reports,9,2
10643,1068,2025-11-01,Dashboard,7,2
10644,1068,2025-12-01,Dashboard,3,1
10645,1068,2026-01-01,Reports,8,2
10646,1068,2026-02-01,Automation,2,1
10647,1068,2026-03-01,Automation,6,1
10648,1068,2026-04-01,Reports,10,2
10649,1068,2026-05-01,Reports,8,1
10650,1068,2026-06-01,API,3,1
10651,1068,2026-07-01,Reports,6,1
10652,1069,2025-01-01,Dashboard,8,1
10653,1069,2025-02-01,Reports,2,1
10654,1069,2025-03-01,Reports,3,1
10655,1069,2025-04-01,Dashboard,4,1
10656,1069,2025-05-01,Reports,3,1
10657,1069,2025-06-01,Reports,7,1
10658,1069,2025-07-01,Integrations,0,1
10659,1069,2025-08-01,Automation,7,2
10660,1069,2025-09-01,Dashboard,0,1
10661,1070,2025-11-01,API,18,3
10662,1070,2025-12-01,Dashboard,19,3
10663,1070,2026-01-01,API,16,4
10664,1070,2026-02-01,Dashboard,16,5
10665,1070,2026-03-01,Dashboard,17,3
10666,1070,2026-04-01,Automation,19,5
10667,1070,2026-05-01,Reports,15,3
10668,1070,2026-06-01,Reports,12,3
10669,1070,2026-07-01,Reports,13,3
10670,1071,2025-09-01,API,13,3
10671,1071,2025-10-01,Reports,9,1
10672,1071,2025-11-01,API,7,1
10673,1071,2025-12-01,Dashboard,8,1
10674,1071,2026-01-01,Automation,8,1
10675,1071,2026-02-01,API,2,1
10676,1071,2026-03-01,Dashboard,7,1
10677,1071,2026-04-01,Automation,1,1
10678,1071,2026-05-01,Automation,4,1
10679,1071,2026-06-01,Integrations,2,1
10680,1071,2026-07-01,Automation,9,1
10681,1072,2025-08-01,Integrations,41,9
10682,1072,2025-09-01,API,31,6
10683,1072,2025-10-01,API,17,5
10684,1072,2025-11-01,Integrations,7,1
10685,1073,2025-07-01,Integrations,29,7
10686,1073,2025-08-01,Reports,31,6
10687,1073,2025-09-01,Dashboard,25,5
10688,1073,2025-10-01,Integrations,31,7
10689,1073,2025-11-01,Automation,24,4
10690,1073,2025-12-01,Integrations,30,5
10691,1073,2026-01-01,Automation,34,7
10692,1073,2026-02-01,Automation,25,5
10693,1073,2026-03-01,Integrations,26,6
10694,1073,2026-04-01,Automation,22,4
10695,1073,2026-05-01,Integrations,24,5
10696,1073,2026-06-01,Dashboard,22,4
10697,1073,2026-07-01,Automation,28,6
10698,1074,2026-01-01,Integrations,24,6
10699,1074,2026-02-01,Reports,22,6
10700,1074,2026-03-01,Automation,22,4
10701,1074,2026-04-01,Dashboard,22,3
10702,1074,2026-05-01,Reports,21,3
10703,1074,2026-06-01,Integrations,21,5
10704,1074,2026-07-01,Automation,22,4
10705,1075,2025-06-01,Reports,2,1
10706,1075,2025-07-01,Reports,0,1
10707,1076,2025-08-01,Integrations,2,1
10708,1076,2025-09-01,API,8,2
10709,1076,2025-10-01,Reports,0,1
10710,1076,2025-11-01,Automation,4,1
10711,1077,2025-08-01,Automation,0,1
10712,1077,2025-09-01,Dashboard,0,1
10713,1077,2025-10-01,Dashboard,10,2
10714,1077,2025-11-01,API,1,1
10715,1077,2025-12-01,Automation,3,1
10716,1077,2026-01-01,Reports,5,1
10717,1077,2026-02-01,API,7,1
10718,1077,2026-03-01,Dashboard,1,1
10719,1077,2026-04-01,Reports,4,1
10720,1077,2026-05-01,Dashboard,4,1
10721,1077,2026-06-01,Dashboard,6,1
10722,1077,2026-07-01,Automation,2,1
10723,1077,2026-08-01,Automation,1,1
10724,1077,2026-09-01,API,1,1
10725,1077,2026-10-01,Integrations,5,1
10726,1078,2025-06-01,Integrations,6,1
10727,1078,2025-07-01,Automation,3,1
10728,1078,2025-08-01,Reports,1,1
10729,1078,2025-09-01,Automation,8,2
10730,1078,2025-10-01,Reports,0,1
10731,1078,2025-11-01,API,0,1
10732,1078,2025-12-01,Automation,5,1
10733,1078,2026-01-01,Integrations,0,1
10734,1078,2026-02-01,Reports,0,1
10735,1078,2026-03-01,Reports,5,1
10736,1078,2026-04-01,API,0,1
10737,1078,2026-05-01,API,0,1
10738,1078,2026-06-01,Reports,4,1
10739,1078,2026-07-01,Integrations,3,1
10740,1079,2026-01-01,Automation,17,5
10741,1079,2026-02-01,API,11,2
10742,1079,2026-03-01,Integrations,12,2
10743,1079,2026-04-01,API,20,3
10744,1079,2026-05-01,Automation,16,3
10745,1079,2026-06-01,Integrations,13,4
10746,1079,2026-07-01,Integrations,16,3
10747,1080,2025-08-01,Integrations,6,1
10748,1080,2025-09-01,Dashboard,5,1
10749,1080,2025-10-01,Reports,1,1
10750,1080,2025-11-01,Reports,7,1
10751,1080,2025-12-01,API,1,1
10752,1080,2026-01-01,Automation,10,1
10753,1080,2026-02-01,API,2,1
10754,1080,2026-03-01,API,5,1
10755,1080,2026-04-01,Integrations,2,1
10756,1080,2026-05-01,Reports,1,1
10757,1080,2026-06-01,API,4,1
10758,1080,2026-07-01,API,3,1
10759,1081,2025-03-01,API,5,1
10760,1081,2025-04-01,Dashboard,8,2
10761,1081,2025-05-01,Integrations,3,1
10762,1081,2025-06-01,Dashboard,4,1
10763,1081,2025-07-01,Integrations,1,1
10764,1081,2025-08-01,Integrations,1,1
10765,1081,2025-09-01,Dashboard,6,1
10766,1081,2025-10-01,Reports,5,1
10767,1081,2025-11-01,Dashboard,3,1
10768,1081,2025-12-01,Integrations,2,1
10769,1082,2025-01-01,Automation,0,1
10770,1083,2025-02-01,Reports,5,1
10771,1083,2025-03-01,Automation,6,1
10772,1083,2025-04-01,API,5,1
10773,1083,2025-05-01,Integrations,5,1
10774,1083,2025-06-01,Automation,4,1
10775,1083,2025-07-01,Reports,5,1
10776,1083,2025-08-01,Integrations,9,2
10777,1083,2025-09-01,Automation,10,2
10778,1083,2025-10-01,API,1,1
10779,1083,2025-11-01,Integrations,10,1
10780,1083,2025-12-01,Dashboard,4,1
10781,1083,2026-01-01,Dashboard,5,1
10782,1083,2026-02-01,Dashboard,7,2
10783,1083,2026-03-01,API,13,3
10784,1083,2026-04-01,Dashboard,5,1
10785,1083,2026-05-01,Reports,10,1
10786,1083,2026-06-01,API,4,1
10787,1083,2026-07-01,Reports,2,1
10788,1084,2025-08-01,Automation,10,2
10789,1084,2025-09-01,Reports,10,1
10790,1084,2025-10-01,API,13,2
10791,1084,2025-11-01,API,10,2
10792,1084,2025-12-01,Integrations,7,1
10793,1084,2026-01-01,Dashboard,0,1
10794,1085,2024-11-01,Dashboard,5,1
10795,1085,2024-12-01,Integrations,1,1
10796,1085,2025-01-01,Automation,1,1
10797,1085,2025-02-01,Dashboard,6,1
10798,1085,2025-03-01,Reports,3,1
10799,1085,2025-04-01,API,3,1
10800,1086,2025-01-01,API,0,1
10801,1086,2025-02-01,API,7,1
10802,1086,2025-03-01,API,6,1
10803,1086,2025-04-01,Reports,2,1
10804,1086,2025-05-01,Automation,3,1
10805,1086,2025-06-01,Reports,4,1
10806,1086,2025-07-01,API,5,1
10807,1086,2025-08-01,Automation,2,1
10808,1086,2025-09-01,Automation,1,1
10809,1086,2025-10-01,Integrations,0,1
10810,1086,2025-11-01,API,2,1
10811,1086,2025-12-01,Reports,3,1
10812,1086,2026-01-01,Dashboard,1,1
10813,1086,2026-02-01,Dashboard,0,1
10814,1086,2026-03-01,Automation,0,1
10815,1087,2026-04-01,Integrations,9,1
10816,1087,2026-05-01,API,9,2
10817,1087,2026-06-01,API,9,2
10818,1087,2026-07-01,Automation,1,1
10819,1088,2026-01-01,Automation,8,2
10820,1088,2026-02-01,Dashboard,2,1
10821,1088,2026-03-01,API,5,1
10822,1088,2026-04-01,API,2,1
10823,1088,2026-05-01,API,7,1
10824,1088,2026-06-01,API,7,2
10825,1088,2026-07-01,Reports,5,1
10826,1089,2025-05-01,API,5,1
10827,1089,2025-06-01,Integrations,10,1
10828,1089,2025-07-01,Automation,6,1
10829,1089,2025-08-01,Integrations,10,2
10830,1089,2025-09-01,Integrations,8,1
10831,1089,2025-10-01,Integrations,7,1
10832,1089,2025-11-01,Integrations,9,1
10833,1089,2025-12-01,Reports,9,1
10834,1089,2026-01-01,Integrations,7,1
10835,1089,2026-02-01,Dashboard,4,1
10836,1089,2026-03-01,Reports,12,3
10837,1089,2026-04-01,Reports,4,1
10838,1089,2026-05-01,Dashboard,0,1
10839,1089,2026-06-01,Dashboard,0,1
10840,1090,2025-03-01,Integrations,2,1
10841,1090,2025-04-01,Automation,2,1
10842,1090,2025-05-01,Integrations,8,2
10843,1090,2025-06-01,Dashboard,3,1
10844,1090,2025-07-01,Dashboard,1,1
10845,1090,2025-08-01,Automation,1,1
10846,1090,2025-09-01,Automation,3,1
10847,1090,2025-10-01,Dashboard,0,1
10848,1090,2025-11-01,Automation,4,1
10849,1090,2025-12-01,Reports,1,1
10850,1090,2026-01-01,Automation,6,1
10851,1090,2026-02-01,Reports,0,1
10852,1090,2026-03-01,API,11,1
10853,1090,2026-04-01,API,6,1
10854,1090,2026-05-01,Dashboard,4,1
10855,1090,2026-06-01,Reports,4,1
10856,1090,2026-07-01,Integrations,8,1
10857,1091,2025-07-01,Dashboard,0,1
10858,1091,2025-08-01,Reports,7,2
10859,1091,2025-09-01,Dashboard,6,1
10860,1091,2025-10-01,Automation,0,1
10861,1091,2025-11-01,API,1,1
10862,1091,2025-12-01,Reports,5,1
10863,1091,2026-01-01,Integrations,0,1
10864,1091,2026-02-01,Reports,3,1
10865,1091,2026-03-01,API,0,1
10866,1091,2026-04-01,Automation,3,1
10867,1091,2026-05-01,Automation,3,1
10868,1091,2026-06-01,Dashboard,0,1
10869,1091,2026-07-01,Automation,4,1
10870,1092,2025-11-01,Integrations,11,2
10871,1092,2025-12-01,Dashboard,15,4
10872,1092,2026-01-01,Integrations,17,4
10873,1092,2026-02-01,Dashboard,14,2
10874,1092,2026-03-01,Dashboard,15,3
10875,1092,2026-04-01,Dashboard,12,2
10876,1092,2026-05-01,Automation,13,2
10877,1092,2026-06-01,API,13,2
10878,1092,2026-07-01,API,18,4
10879,1093,2025-07-01,Dashboard,3,1
10880,1093,2025-08-01,Dashboard,1,1
10881,1093,2025-09-01,Integrations,1,1
10882,1093,2025-10-01,Automation,0,1
10883,1094,2026-06-01,Integrations,9,2
10884,1094,2026-07-01,Dashboard,11,3
10885,1095,2026-03-01,Integrations,35,8
10886,1095,2026-04-01,Automation,33,10
10887,1095,2026-05-01,API,29,5
10888,1095,2026-06-01,Automation,31,8
10889,1095,2026-07-01,Dashboard,29,4
10890,1096,2026-03-01,Automation,2,1
10891,1096,2026-04-01,Reports,1,1
10892,1096,2026-05-01,Integrations,0,1
10893,1097,2025-03-01,Reports,35,6
10894,1097,2025-04-01,Reports,30,9
10895,1097,2025-05-01,Automation,35,5
10896,1097,2025-06-01,Dashboard,31,8
10897,1097,2025-07-01,Integrations,33,7
10898,1097,2025-08-01,Reports,37,6
10899,1097,2025-09-01,Reports,38,7
10900,1097,2025-10-01,Reports,34,6
10901,1097,2025-11-01,Automation,41,7
10902,1097,2025-12-01,Automation,37,9
10903,1097,2026-01-01,Reports,30,9
10904,1097,2026-02-01,Reports,35,6
10905,1097,2026-03-01,Automation,38,7
10906,1097,2026-04-01,Reports,30,5
10907,1097,2026-05-01,Integrations,35,6
10908,1097,2026-06-01,API,29,8
10909,1097,2026-07-01,API,31,7
10910,1098,2025-07-01,API,3,1
10911,1098,2025-08-01,Reports,1,1
10912,1098,2025-09-01,Integrations,0,1
10913,1099,2025-11-01,API,0,1
10914,1099,2025-12-01,Dashboard,1,1
10915,1099,2026-01-01,Reports,6,1
10916,1099,2026-02-01,Automation,6,1
10917,1099,2026-03-01,Integrations,3,1
10918,1099,2026-04-01,Dashboard,5,1
10919,1099,2026-05-01,Automation,7,1
10920,1099,2026-06-01,Automation,1,1
10921,1099,2026-07-01,API,2,1
10922,1100,2025-11-01,Dashboard,8,1
10923,1100,2025-12-01,Reports,9,2
10924,1100,2026-01-01,API,10,1
10925,1100,2026-02-01,Integrations,6,1
10926,1100,2026-03-01,Reports,7,2
10927,1100,2026-04-01,Integrations,9,1
10928,1100,2026-05-01,Dashboard,11,2
10929,1100,2026-06-01,Integrations,10,1
10930,1100,2026-07-01,Dashboard,13,3
10931,1101,2025-02-01,Automation,20,6
10932,1101,2025-03-01,Automation,22,7
10933,1101,2025-04-01,Automation,17,4
10934,1101,2025-05-01,Integrations,17,4
10935,1101,2025-06-01,Reports,22,4
10936,1101,2025-07-01,Reports,17,5
10937,1101,2025-08-01,Dashboard,20,5
10938,1101,2025-09-01,Integrations,18,5
10939,1101,2025-10-01,API,18,4
10940,1101,2025-11-01,API,6,1
10941,1101,2025-12-01,Integrations,2,1
10942,1102,2026-05-01,Automation,0,1
10943,1103,2026-05-01,Dashboard,3,1
10944,1103,2026-06-01,Dashboard,8,1
10945,1103,2026-07-01,Dashboard,5,1
10946,1103,2026-08-01,Automation,11,2
10947,1103,2026-09-01,Dashboard,4,1
10948,1103,2026-10-01,Reports,9,1
10949,1103,2026-11-01,Reports,4,1
10950,1103,2026-12-01,Dashboard,3,1
10951,1103,2027-01-01,Integrations,5,1
10952,1103,2027-02-01,Reports,5,1
10953,1104,2025-05-01,Dashboard,10,2
10954,1104,2025-06-01,Automation,4,1
10955,1104,2025-07-01,Automation,2,1
10956,1104,2025-08-01,Dashboard,0,1
10957,1105,2025-12-01,Dashboard,15,3
10958,1105,2026-01-01,Integrations,18,4
10959,1105,2026-02-01,Automation,17,3
10960,1105,2026-03-01,Automation,19,3
10961,1105,2026-04-01,Dashboard,11,2
10962,1105,2026-05-01,API,17,3
10963,1105,2026-06-01,Automation,19,3
10964,1105,2026-07-01,Reports,16,3
10965,1106,2025-01-01,Integrations,12,2
10966,1106,2025-02-01,Dashboard,0,1
10967,1106,2025-03-01,Dashboard,5,1
10968,1106,2025-04-01,Integrations,7,1
10969,1106,2025-05-01,Dashboard,10,2
10970,1106,2025-06-01,Dashboard,4,1
10971,1106,2025-07-01,API,1,1
10972,1106,2025-08-01,Reports,7,1
10973,1106,2025-09-01,Dashboard,11,2
10974,1106,2025-10-01,Reports,10,1
10975,1106,2025-11-01,Dashboard,10,1
10976,1106,2025-12-01,Integrations,5,1
10977,1106,2026-01-01,Reports,3,1
10978,1106,2026-02-01,API,8,1
10979,1106,2026-03-01,Reports,8,1
10980,1106,2026-04-01,Automation,3,1
10981,1106,2026-05-01,Integrations,14,2
10982,1106,2026-06-01,Automation,4,1
10983,1106,2026-07-01,Reports,5,1
10984,1107,2025-04-01,Automation,5,1
10985,1107,2025-05-01,Reports,0,1
10986,1107,2025-06-01,Automation,6,1
10987,1107,2025-07-01,Reports,4,1
10988,1107,2025-08-01,Dashboard,0,1
10989,1107,2025-09-01,Automation,6,1
10990,1107,2025-10-01,Dashboard,9,2
10991,1107,2025-11-01,Integrations,1,1
10992,1107,2025-12-01,Integrations,6,1
10993,1107,2026-01-01,Reports,1,1
10994,1107,2026-02-01,API,8,1
10995,1107,2026-03-01,Automation,1,1
10996,1107,2026-04-01,API,3,1
10997,1107,2026-05-01,Dashboard,5,1
10998,1107,2026-06-01,Dashboard,4,1
10999,1107,2026-07-01,Automation,3,1
11000,1108,2024-10-01,Reports,5,1
11001,1108,2024-11-01,Dashboard,13,2
11002,1108,2024-12-01,Integrations,7,2
11003,1108,2025-01-01,Integrations,10,2
11004,1108,2025-02-01,Integrations,4,1
11005,1108,2025-03-01,Automation,8,1
11006,1108,2025-04-01,API,6,1
11007,1108,2025-05-01,Integrations,7,2
11008,1108,2025-06-01,API,4,1
11009,1108,2025-07-01,Integrations,6,1
11010,1108,2025-08-01,Dashboard,12,2
11011,1108,2025-09-01,Automation,7,1
11012,1108,2025-10-01,Integrations,10,3
11013,1108,2025-11-01,Automation,9,2
11014,1108,2025-12-01,Integrations,11,2
11015,1108,2026-01-01,Reports,10,2
11016,1108,2026-02-01,API,11,2
11017,1108,2026-03-01,Dashboard,6,1
11018,1108,2026-04-01,Dashboard,7,1
11019,1108,2026-05-01,Integrations,5,1
11020,1108,2026-06-01,Automation,3,1
11021,1108,2026-07-01,Integrations,11,2
11022,1109,2025-09-01,Automation,8,1
11023,1109,2025-10-01,Automation,4,1
11024,1109,2025-11-01,API,2,1
11025,1109,2025-12-01,API,9,2
11026,1109,2026-01-01,Automation,5,1
11027,1109,2026-02-01,Automation,7,2
11028,1109,2026-03-01,Dashboard,9,2
11029,1109,2026-04-01,Dashboard,3,1
11030,1109,2026-05-01,Automation,0,1
11031,1109,2026-06-01,Integrations,1,1
11032,1109,2026-07-01,Integrations,4,1
11033,1110,2025-07-01,API,7,1
11034,1110,2025-08-01,Integrations,6,1
